,id,title,tags
2875,10362,Two Lovers,drama romance depressed man move back parent following recent heartbreak. loveofone'slife neighbor jamesgray joaquinphoenix gwynethpaltrow isabellarossellini
2876,14778,Last Orders,"comedy drama jack dodd london butcher enjoyed pint mate 50 years. died, died lived, smile face watching horse race bet, borrowed money. died final request, 'last orders', ash scattered sea margate. movie follows mates, ray, lenny vic foster son vince journey sea ashes. along way, thread lives, love disappointment woven together memory jack wife amy basedonnovel warveteran malefriendship deathofafriend friendship friend grief independentfilm lastwillandtestament memory death mothersonrelationship ash flashback life missedopportunity fredschepisi michaelcaine tomcourtenay davidhemmings"
2877,1255,The Host,"horror drama sciencefiction gang-du dim-witted man working father's tiny snack bar near han river. one day, gang-du's one daughter hyun-seo come back school irritated. angry uncle, nam-il, visited school guardian shamelessly drunk. ignoring father's excuse nam-il, hyun-seo soon engrossed aunt nam-joo's archery tournament tv. meanwhile, outside snack bar, people fascinated unidentified object hanging onto bridge. instant, object reveals terrifying creature turning riverbank gruesome sea blood¡¦ amid chaos, hyun-seo helplessly snatched creature right gang-du's eyes. unforeseen circumstance render government powerless act. receiving call help hyun-seo, once-ordinary citizen gang-du family thrust battle monster rescue beloved hyun-seo. river mobilephone bravery archer daughter sewerage pollution formaldehyde snackbar family bongjoon-ho songkang-ho parkhae-il baedoona"
2878,45226,The Pursuit of D.B. Cooper,adventure crime thriller speculation fate famous hijacker parachuted ransom disappeared mountains. cooper succeeded following meticulous plan disappear anonymity despite best effort dogged cop? rogerspottiswoode robertduvall treatwilliams kathrynharrold
2879,10212,Ravenous,"comedy horror thriller western upon receiving report missing person fort spencer, remote army outpost western frontier, capt. john boyd investigates. arriving new post, boyd regiment aid wounded frontiersman recount horrifying tale wagon train murdered supposed guide -- vicious u.s. army colonel gone rogue. fearing worst, regiment head wilderness verify gruesome claim winter cliff cooking cave nudity chase fort army murder survival snow camp soldier violence cannibal madness stranger americanmexicanwar womandirector wendigo militaryoutpost vomitingblood antoniabird guypearce robertcarlyle davidarquette"
2880,8669,Charlie Bartlett,"comedy drama awkward teenager charlie bartlett (anton yelchin) trouble fitting new high school. charlie need friend fast, decides best way find appoint resident psychiatrist. becomes one popular guy school doling advice and, occasionally, medication, student body. depression suicideattempt medicine newlove drugaddiction privateschool girlfriend advice cleverness highschool toilet schoolperformance drama independentfilm teenagecrush psychiatrist schoolbus jonpoll antonyelchin robertdowneyjr. hopedavis"
2881,179144,The Great Beauty,"comedy drama jep gambardella seduced way lavish nightlife rome decades, 65th birthday shock past, jep look past nightclub party find timeless landscape absurd, exquisite beauty. alcohol rome vatican basedonnovel birthday nightclub nudity artist beauty party love church art drug paolosorrentino toniservillo carloverdone sabrinaferilli"
2882,16857,The Dangerous Lives of Altar Boys,"comedy drama group catholic school friends, caught drawing obscene comic book, plan heist outdo previous prank make local legends. independentfilm petercare emilehirsch kieranculkin jodiefoster"
2883,86825,Stoker,"drama horror thriller india's father dies, uncle charlie, never knew existed, come live unstable mother. come suspect mysterious, charming man ulterior motif becomes increasingly infatuated him. mystery parkchan-wook miawasikowska nicolekidman matthewgoode"
2884,844,2046,"fantasy drama sciencefiction romance 2046 sequel wong kar-wais’ successful box-office hit mood love. film affairs, ending relationships, shared love kung-fu novel main character, chow, writes novel reflects back favorite love su. freelove hotel lovesickness sexuality kungfu android soulmates basedonnovel hotelroom jealousy loveofone'slife restart singapur unsociability secretlove murder author hongkong break-up illegalprostitution extramaritalaffair photographicmemory wongkar-wai tonyleungchiu-wai zhangziyi fayewong"
2885,8060,Married Life,"crime drama romance late 1940s. richard langley, bachelor playboy, narrates story start best friend, harry allen, invite lunch tell richard he's love. trouble is, harry's already married pat; worry pat would hurt deeply divorce. then, harry's new love, kay, join them. richard smitten, find pat may love someone else. sex jealousy lover(female) restaurant deceivedhusband wife deceivedwife friendship wedding witnesstomurder childhoodfriends irasachs chriscooper piercebrosnan patriciaclarkson"
2886,15907,Duma,adventure drama family orphaned cheetah becomes best friend pet young boy living south africa. adolescence lossoffather lion southafrica bullying kidsandfamily rescue bully youngboy cheetah wildanimal carrollballard alexmichaeletos campbellscott marymakhatho
2887,38448,Ondine,drama romance irish fisherman discovers woman fishing net believing mermaid. alcohol mermaid weddingdress fishingnet selkie neiljordan colinfarrell alicjabachleda-curuś dervlakirwan
2888,327,Brother,"crime drama thriller japanese yakuza gangster’s deadly existence homeland get exiled los angeles, california, taken little brother brother’s gang. first english film takeshi kitano. brotherbrotherrelationship assassination cultureclash warondrugs yakuza sake loyalty drugdealer femmefatale losangeles takeshikitano takeshikitano omarepps claudemaki"
2889,9260,Welcome to Collinwood,"comedy five hapless inner-city low-lifes attempt burgle pawnbroker's safe, end plagued bad luck. safe remake heist innercity anthonyrusso williamh.macy isaiahwashington samrockwell"
2890,61337,Critical Care,"comedy drama werner ernst young hospital resident becomes embroiled legal battle two half-sister fighting care comatose father. really fighting father's care, $10 million estate? meanwhile, werner must contend nutty supervisor, insists care patient full insurance. werner sidestep hospital's legal team what's best patient? nun satire hospital halfsister sidneylumet jamesspader kyrasedgwick helenmirren"
2891,13079,The Life Before Her Eyes,"thriller drama mystery 15th anniversary fatal high school shooting approaches, former pupil diana mcfee haunted memory tragedy. losing best friend maureen attack, diana profoundly affected incident - seemingly perfect life shaped event day. suspense vadimperelman umathurman evanrachelwood evaamurrimartino"
2892,89325,Darling Companion,drama romance story woman love dog husband. husband loses dog. aftercreditsstinger lawrencekasdan dianekeaton kevinkline samshepard
2893,4170,Trade,"drama thriller texas cop (kevin kline), whose daughter might forced sexual slavery, join force mexican youth (cesar ramos) find boy's sister, abducted forced prostitution. meanwhile, ukrainian woman promised better life america also becomes victim. usa sex brothersisterrelationship mexicocity border support insurancesalesman punter brother unitedstates–mexicobarrier sister humantrafficking rescue independentfilm criminal marcokreuzpaintner kevinkline cesarramos paulinagaitán"
2894,41508,Fateless,"war drama hungarian youth come age buchenwald world war ii. györgy köves 14, son merchant who's sent forced labor camp. father's departure, györgy get job brickyard; bus stopped jewish occupant sent camps. there, györgy find camaraderie, suffering, cruelty, illness, death. hears advice preserving one's dignity self-esteem. discovers hatred. survive return budapest, find? natural; jew? sepia, black white, color alternate shade mood. budapest hungary concentrationcamp worldwarii lajoskoltai marcellnagy béladóra bálintpéntek"
2895,12479,Breakfast of Champions,comedy portrait fictional town mid west home group idiosyncratic slightly neurotic characters. dwayne hoover wealthy car dealer-ship owner that's brink suicide losing touch reality. wifehusbandrelationship success author extramaritalaffair alanrudolph brucewillis albertfinney nicknolte
2896,44555,"A Woman, a Gun and a Noodle Shop","comedy drama thriller wang gloomy, cunning avaricious noodle shop owner desert town china. neglected, sharp-tongued wife involved secret affair li, one wang’s employees. timid man, li reluctantly keep gun lover bought kill husband. wang watching every move. bribe patrol officer zhang murder illicit couple. seems like perfect plan: affair come cruel, bloody satisfying end… thinks. equally wicked zhang agenda own. plot twists, blood flow, ever greater violence erupt… zhangyimou sunhonglei xiaoshenyang yanni"
2897,10133,Cypher,"thriller sciencefiction mystery unsuspecting, disenchanted man find working spy dangerous, high-stakes world corporate espionage. quickly getting way over-his-head, team mysterious femme fatale. doublelife undercover lie wife company industry femmefatale conspiracy espionage memoryloss corporatecrime dystopicfuture hiddenidentity disorder dishonesty powerrelations mindandsoul uncovertruth mysteriouscharacter vincenzonatali jeremynortham lucyliu nigelbennett"
2898,21345,City of Life and Death,"drama history war city life death take place 1937, height second sino-japanese war. imperial japanese army captured then-capital republic china, nanjing. followed known nanking massacre, rape nanking, period several week wherein ten thousand chinese soldier civilian killed. warcrimes massmurder warvictim sinojapanesewar massacre japanesearmy duringcreditsstinger imperialjapan luchuan liuye gaoyuanyuan hideonakaizumi"
2899,173931,Legend of a Rabbit,"animation family action adventure comedy order keep promise aging kung fu master, fu rabbit must venture comfort kitchen team penny, kung fu prodigy, heroic quest save kung fu academy. lijunsun jonheder tomarnold michaelclarkeduncan"
2900,61984,Space Battleship Yamato,"sciencefiction 2199, five year gamilons began invasion earth, planet ravaged aliens' bombs. remnant humanity fled underground escape irradiated surface. one day, former pilot susumu kodai discovers capsule sent planet iscandar tell device remove radiation earth's surface. earth defense force rebuilds battleship yamato new type propulsion system make 148,000 light year trip iscandar hope saving earth. within one year, radiation drive rest humanity extinction. takashiyamazaki hiroyukiikeuchi takuyakimura meisakuroki"
2901,50601,5 Days of War,"war drama american journalist cameraman caught combat zone first russian airstrikes georgia. rescuing tatia, young georgian schoolteacher separated family attack, two reporter agree help reunite family exchange serving interpreter. three attempt escape safety, witness--and document--the devastation full-scale crossfire cold-blooded murder innocent civilians. journalist interpreter georgiaeurope warzone rennyharlin rupertfriend valkilmer andygarcía"
2902,26466,Triangle,"horror story revolves around passenger yachting trip atlantic ocean who, struck mysterious weather conditions, jump another ship experience greater havoc open seas. ocean florida autism key yacht ax ship ghostship murder timeloop maskedkiller blood storm throatslitting singlemother heavyrain axemurder caribbean attemptedstrangulation christophersmith melissageorge liamhemsworth emmalung"
2903,345003,10 Days in a Madhouse,"drama nellie bly, 23 year-old reporter joseph pulitzer, go undercover notorious blackwell's island women's insane asylum order expose corruption, abuse murder. undercover insaneasylum reporter timothyhines carolinebarry christopherlambert kellylebrock"
2904,236751,Heaven is for Real,"drama heaven real recount true story small-town father must find courage conviction share son's extraordinary, life-changing experience world. four-year-old colton share detail amazing journey childlike innocence speaks matter-of-factly thing happened birth... thing possibly know. basedonnovel faith basedontrueevents randallwallace gregkinnear kellyreilly connorcorum"
2905,107,Snatch,"thriller crime second film british director guy ritchie. snatch tell obscure story similar first fast-paced crazy character-colliding filled film “lock, stock two smoking barrels.” two overlapping story – one search stolen diamond, boxing promoter who’s trouble psychotic gangster. gypsy bareknuckleboxing slang trailerpark pig sport receivingofstolengoods cockneyaccent diamond pikey guyritchie jasonstatham bradpitt vinniejones"
2906,357837,Dancin' It's On,"drama romance coming age dance film, spirit dirty dancing, karate kid, high school musical - young girl beverly hills, jennifer visiting father's panama city beach hotel summer break, fall love young boy, ken work dishwasher. even though different backgrounds, share passion... dance partner enter 2nd annual florida state-wide dance contest. preparing contest, jennifer ken must overcome scheming dance partners, meddling father, doubt love prevail. dancing competition hotel florida danceteacher davidwinters witneycarson chehonwespi-tschopp garydaniels"
2907,8913,Pet Sematary,"drama horror dr. louis creed's family move country house dream discover pet cemetery back property. cursed burial ground deep wood brings dead back life -- ""minor"" problems. first, family's cat make return trip, accident force heartbroken father contemplate unthinkable. coffin pet funeral headinjury grief newneighbor petcemetery deadcat deathofpatient lossofpet deadlover mothersonrelationship hitbytruck ghost graverobbing indianburialground womandirector flashback burialground marylambert dalemidkiff fredgwynne denisecrosby"
2908,13889,Madadayo,"drama film tell story professor uehida hyakken-sama (1889-1971), gotemba, around forties. university professor air raid, left become writer live hut. mood hardly changed, change time. akirakurosawa tatsuomatsumura kyôkokagawa hisashiigawa"
2909,18530,The Cry of the Owl,"drama young woman becomes inexplicably attracted man stalking her. boyfriend go missing, stalker immediate suspect, game jealousy betrayal turn deadly. suspense jamiethraves paddyconsidine juliastiles carolinedhavernas"
2910,358451,A Tale of Three Cities,"drama history romance former spy chinese nationalist party fall opium-dealing widow, china ravaged war revolution. womandirector mabelcheung lauching-wan tangwei qinhailu"
2911,927,Gremlins,"fantasy horror comedy billy peltzer given strange adorable pet named gizmo christmas, inadvertently break three important rule caring mogwai, unleashes horde mischievous gremlin small town. holiday monster smalltown departmentstore barsandrestaurants humananimalrelationship pet sunlight chainsaw salesperson midnight fur banking puppet skunk kidsandfamily gremlin ymca joedante zachgalligan phoebecates hoytaxton"
2912,11,Star Wars,adventure action sciencefiction princess leia captured held hostage evil imperial force effort take galactic empire. venturesome luke skywalker dashing captain han solo team together loveable robot duo r2-d2 c-3po rescue beautiful princess restore peace justice empire. android galaxy hermit deathstar lightsaber jedi rescuemission empire rebellion planet smuggler theforce spaceopera galacticwar stormtrooper totalitarianism georgelucas markhamill harrisonford carriefisher
2913,291870,Dirty Grandpa,"comedy jason kelly one week away marrying boss's uber-controlling daughter, putting fast track partnership law firm. however, straight-laced jason tricked driving foul-mouthed grandfather, dick, daytona spring break, pending nuptials suddenly jeopardy. riotous frat parties, bar fights, epic night karaoke, dick quest live life fullest bring jason along ride. grandfathergrandsonrelationship grandfather roadtrip wedding retired pervert armygeneral sexcomedy danmazer zacefron robertdeniro juliannehough"
2914,907,Doctor Zhivago,drama romance war doctor zhivago filmed adapation russian novel boris pasternak director david lean international success today deemed classic. omar sharif julie christie play two protagonist fact love yet current situation cannot find way together. lovetriangle nurse suicideattempt lossoffamily worldwari russianrevolution1917 forbiddenlove stepparent daughter epic davidlean omarsharif juliechristie geraldinechaplin
2915,206563,Trash,"adventure crime drama thriller set brazil, three kid make discovery garbage dump soon find running cop trying right terrible wrong. brazilian drama thriller stephendaldry ricksontevez eduardoluis gabrielweinstein"
2916,11887,High School Musical 3: Senior Year,"comedy drama family music romance almost graduation day high school senior troy, gabriella, sharpay, chad, ryan taylor ― thought heading separate direction leaving east high wildcat thinking need something they'll remember forever. together rest wildcats, stage spring musical reflecting hope fear future unforgettable experience growing together. graduation approaching college plan question, become dreams, romances, friendship east high's senior wildcats? musical music highschool comingofage teenager highschoolstudent duringcreditsstinger kennyortega zacefron vanessahudgens ashleytisdale"
2917,45317,The Fighter,"drama fighter, drama boxer ""irish"" micky ward's unlikely road world light welterweight title. rocky-like rise shepherded half-brother dicky, boxer-turned-trainer rebounded life nearly ko'd drug crime. sport irishamerican documentarycrew lowellmassachusetts bluecollarworker churchbells documentaryfilmmaking boxershorts jumpingrope shadowboxing duringcreditsstinger davido.russell markwahlberg christianbale amyadams"
2918,12094,Jackass Number Two,"action comedy documentary jackass number two compilation various stunts, prank skits, essentially plot. chris pontius, johnny knoxville, steve-o, bam margera, whole crew return screen raise stake higher ever before. wound disgust pain stunt stuntman stupidity bulle shocking jefftremaine johnnyknoxville bammargera steve-o"
2919,10377,My Cousin Vinny,"comedy drama two carefree pal traveling alabama mistakenly arrested, charged murder. fortunately, one cousin who's lawyer - vincent gambini, former auto mechanic brooklyn passed bar exam sixth try. arrives leather-clad girlfriend , try first case, real shock - deep south! prison southernusa suspicion cousin court lawyer wrongfularrest jonathanlynn joepesci ralphmacchio marisatomei"
2920,249164,If I Stay,"drama based gayle forman's novel name. ""if stay"" story gifted classical musician mia boyfriend, adam, coming indie-rock star. torn two path life, art relationship, mia forced make even starker choice life death caught fatal car accident family one snowy morning oregon. coma musician teenagegirl caraccident teenager outofbodyexperience teendrama basedonyoungadultnovel r.j.cutler chloëgracemoretz jamieblackley lianaliberato"
2921,256092,Drive Hard,action comedy crime former race car driver abducted mysterious thief forced wheel-man crime put sight cop mob. briantrenchard-smith thomasjane johncusack zoeventoura
2922,9942,Major League,"comedy rachel phelps inherits cleveland indian deceased husband, determined move team warmer climate -- losing season make possible, easy given misfit hired. rachel sure dream come true, underestimate succeed! baseball sport sabotage sombrero baseballfield hardhat professionalsports comicstrip hotdog shortsighted voodooritual thebiggame davids.ward tomberenger charliesheen corbinbernsen"
2923,10748,St. Trinian's,"comedy family sciencefiction beloved school threatened closure power fail raise proper funds, girl scheme steal priceless painting use profit pull st. trinian's red. solidarity snake exhibit musical shenanigan chaos receivingofstolengoods girls'boardingschool quizshow unorthodox debt principal anarchy groupoffriends duringcreditsstinger distillery barnabythompson talulahriley ruperteverett gemmaarterton"
2924,1817,Phone Booth,"thriller drama slick new york publicist pick ringing receiver phone booth told hang up, he'll killed... little red light laser rifle sight proof caller kidding. terrorist phonebooth psychopath joelschumacher colinfarrell kiefersutherland forestwhitaker"
2925,10229,A Walk to Remember,"drama romance popular, restless landon carter forced participate school drama production fall love jamie sullivan, daughter town's minister. jamie ""to-do"" list life also big secret must keep landon. basedonnovel theatregroup northcarolina theatremilieu highschool cancer comingofage tragiclove teenager starcrossedlovers adamshankman mandymoore shanewest petercoyote"
2926,687,Dead Man Walking,drama justice drama based true story man death row last day form strong relationship nun teach forgiveness give spirituality accompanies execution. susan sarandon oscar best female actress convincing portrayal sister helen prejean. prison rape sociallydeprivedfamily penalty deathpenalty despair deathrow begnadigung therapist self-discovery prisoncell courtcase deathsentence doomedman sentence lethalinjection forgiveness charity mercypetition rageandhate unsociability rightandjustice court electricchair cowardliness timrobbins susansarandon seanpenn robertprosky
2927,796,Cruel Intentions,"drama romance thriller slaking thirst dangerous games, kathryn challenge stepbrother, sebastian, deflower headmaster's daughter summer ends. succeeds, prize chance bed kathryn. loses, kathryn claim prized possession. upperclass sexualobsession sex bet sadistic drugabuse brothersisterrelationship cynic cocaine virgin manipulation seduction loveletter privateschool innocence addiction love psychotherapy rogerkumble sarahmichellegellar ryanphillippe reesewitherspoon"
2928,22804,Saw VI,"horror mystery special agent strahm dead, detective hoffman emerged unchallenged successor jigsaw's legacy. however, fbi draw closer hoffman, forced set game motion, jigsaw's grand scheme finally understood. aftercreditsstinger kevingreutert tobinbell costasmandylor betsyrussell"
2929,10156,History of the World: Part I,"comedy uproarious version history prof nothing sacred – even roman empire, french revolution spanish inquisition. moses romanempire musical stoneage music juliuscaesar melbrooks melbrooks domdeluise madelinekahn"
2930,12837,The Secret Life of Bees,"adventure set south carolina 1964, tale lily owen 14 year-old girl haunted memory late mother. escape lonely life troubled relationship father, lily flees rosaleen, caregiver friend, south carolina town hold secret mother's past. womandirector ginaprince-bythewood dakotafanning queenlatifah jenniferhudson"
2931,17708,Corky Romano,"action comedy crime corky romano bumbling, simpleton, veterinarian youngest, outcast son aging gangster, named pop romano, call upon corky infiltrate local fbi retrieve destroy evidence used incriminate pop racketeering charges. robpritts chriskattan vinessashaw peterfalk"
2932,13937,Raising Cain,"drama horror thriller crime neighborhood kid begin vanishing, jenny suspect child psychologist husband, carter, may resuming deranged experiment father performed carter young. now, fall jenny unravel mystery. child disappear, fear child's safety. briandepalma johnlithgow lolitadavidovich stevenbauer"
2933,28932,F.I.S.T.,drama action johnny kovak join teamster trade-union local chapter 1930s work way organization. climb higher higher method become ruthless finally senator madison start campaign find truth alleged connection mob. normanjewison sylvesterstallone rodsteiger peterboyle
2934,31909,Invaders from Mars,"sciencefiction remake classic 50 sf tale, boy try stop invasion town alien take mind parents, least-liked schoolteacher townspeople. aid school nurse boy enlists aid u.s. marines. spaceinvasion remake alieninvasion tobehooper karenblack huntercarson timothybottoms"
2935,167073,Brooklyn,"drama romance 1950s ireland new york, young elli lacey choose two men two countries. lovetriangle basedonnovel homesickness vororte ship community marriage workingclass boardinghouse ireland brooklynnewyorkcity journey duallife irishimmigrant 1950s johncrowley saoirseronan domhnallgleeson emorycohen"
2936,3175,Barry Lyndon,"drama romance war eighteenth century, small village ireland, redmond barry young farm boy love cousin nora brady. nora engages british captain john quin, barry challenge duel pistols. win escape dublin, robbed road. without alternative, barry join british army fight seven year war. palace britisharmy fencing epic debt ireland britishsoldier sevenyearswar nobility prussia stanleykubrick ryano'neal marisaberenson hardykrüger"
2937,14369,Out Cold,"comedy animal house meet casablanca outrageous snowboarding comedy. rick rambis friend time life bull mountain legendary papa muntz' son decides sell mountain sleazy land developer john majors, staff fired turning bull mountain 'yuppieville'. manager alcohol race mountain gondola snowboarding airplane father sport prank alaska malefemalerelationship drughumor hottub skiresort brendanmalloy jasonlondon leemajors zachgalifianakis"
2938,16888,The Ladies Man,"comedy salacious language, late-night radio advice-show host leon phelps, along sweet loyal producer julie, fired chicago gig. leon get letter former lover promising life wealth, know is. leon find secret sugar-mama? julie? femalenudity tattoo radio cheatonhusband eatingcontest reginaldhudlin timmeadows karynparsons billydeewilliams"
2939,121826,Quartet,"drama comedy romance directorial debut dustin hoffman, quartet high-drama comedy temperamental diva old grudges, passion pride, romance rigoletto. home retired musicians, annual concert celebrate verdi's birthday disrupted arrival jean, eternal diva former wife one residents. expect poignancy plenty laughs. musician concert retired dustinhoffman maggiesmith tomcourtenay billyconnolly"
2940,10646,Tomcats,"comedy romance college buddy chip promise group's last unmarried man collect cash pot. seven year later, kitty worth $500,000 -- money michael need pay gambling debt. problem is, single guy hopeless womanizer! compulsivegambling roulette stagnight groupoffriends gregorypoirier jerryo'connell shannonelizabeth jakebusey"
2941,12149,Frailty,"drama thriller crime man confesses fbi agent family's story religious fanatic father's vision lead series murder destroy supposed ""demons."" angel sheriff lossofmother 1970s texas dream rosegarden grave ax insanity murder mechanic vision serialkiller punishment demon fbiagent glove religiousfanatic remorse flashback forcedtokill billpaxton billpaxton matthewmcconaughey powersboothe"
2942,304357,Woman in Gold,"drama maria altmann, octogenarian jewish refugee, take austrian government recover world famous painting aunt plundered nazi world war ii, belief rightfully belongs family. regain rightfully hers, also obtain measure justice death, destruction, massive art theft perpetrated nazis. nazi basedontruestory art stolenpainting simoncurtis helenmirren ryanreynolds tatianamaslany"
2943,11184,Kinsey,"drama kinsey portrait researcher alfred kinsey, driven uncover private secret nation. begin kinsey scientific endeavor soon take intensely personal relevance, ultimately becoming unexpected journey mystery human behavior. freelove sex sexuality indiana professor research interview biography marriage criticismandblame homosexuality morality student taboo teaching indianauniversity sexologist billcondon liamneeson lauralinney chriso'donnell"
2944,766,Army of Darkness,"fantasy horror comedy man accidentally transported 1300 a.d., must battle army dead retrieve necronomicon return home. prophecy witch swordplay supermarket castle catapult chainsaw timeframe skeleton pit windmill incantation timetravel undead knight zombie middleages goodandbad necronomicon doppelganger samraimi brucecampbell embethdavidtz marcusgilbert"
2945,20009,Slackers,"comedy romance dave, sam jeff graduate holden university honor lying, cheating scheming. three roommate proudly scammed way last four year college now, final exams, big-men-on-campus busted unlikely dude school. self-dubbed cool ethan, ambitious nerd bad crush, enters life one day everything begin unravel. malenudity drugabuse jobinterview eavesdropping fall comedy troll cheatingwife backpack spongebath repairman deweynicks jasonsegel devonsawa jasonschwartzman"
2946,1587,What's Eating Gilbert Grape,"romance drama gilbert care brother arnie obese mother, get way love walk life. brotherbrotherrelationship mentallydisabled iowa widow dysfunctionalfamily independentfilm lassehallström johnnydepp leonardodicaprio juliettelewis"
2947,30973,The Visual Bible: The Gospel of John,drama history word word depiction life jesus christ good news translation bible recorded gospel john. miracle jesuschrist lastsupper bible christian god sermononthemount philipsaville christopherplummer henryiancusick stuartbunce
2948,11109,Vera Drake,crime drama abortionist vera drake find belief practice clash more 1950s britain – conflict lead tragedy family. england motherrole women'sprison police neighbor pregnant femaleprotagonist miscarriage tailor fingerprinting unwantedpregnancy 1950s mikeleigh imeldastaunton sallyhawkins richardgraham
2949,9027,The Guru,"comedy romance bored bollywood movie fascinated hollywood counterpart youth, ram dream become singer actor america, country dream made. encouraged american-based close friend, vijay rao, come visit, brag driving mercedes living penthouse. sex indianlead dancingmaster newlove pornactor guru wedding sexcomedy womandirector daisyvonscherlermayer jimimistry heathergraham marisatomei"
2950,63020,The Perez Family,"comedy drama romance midst mariel boat lift -- hurried exodus refugee cuba going america -- immigration clerk accidentally presumes dissident juan raul perez dorita evita perez married. united last name mutual resolve emigrate, dorita juan agree play along. get complicated two begin falling juan reunites wife, carmela, seen decades. immigration independentfilm womandirector politicalprisoner cubanrefugees miranair marisatomei alfredmolina anjelicahuston"
2951,86829,Inside Llewyn Davis,"drama music greenwich village early 1960s, gifted volatile folk musician llewyn davis struggle money, relationships, uncertain future following suicide singing partner. folkmusic performance aspiringsinger newyorkcity recording merchantmarine 1960s joelcoen oscarisaac careymulligan justintimberlake"
2952,11065,O,"drama romance thriller hot young stars, hip, driving soundtrack, plus provocative tale jealousy betrayal combine create controversial modern-day version shakespeare's classic, ""othello."" odin james (mekhi phifer), school's star basketball player future nba hopeful. even though he's black student elite palmetto grove academy... sex jealousy girlfriend highschool columbine highschoolsports friend drug xenophobia timblakenelson mekhiphifer joshhartnett andrewkeegan"
2953,13888,Return to the Blue Lagoon,"drama adventure romance sequel 1980 classic, two child stranded beautiful island south pacific. adult guide them, two make simple life together eventually become tanned teenager love. island marooned pacificisland teenager desertedisland tropicalisland williama.graham millajovovich briankrause lisapelikan"
2954,42345,The Molly Maguires,"drama history life rough coal mine 1876 pennsylvania. secret group irish emigrant miners, known molly maguires, fight cruelty mining company sabotage murder. detective, also irish emigrant, hired infiltrate group report members. side sympathy lie? pennsylvania miner coalmining coalmine pennsylvaniacoalminer martinritt seanconnery samanthaeggar richardharris"
2955,13994,Romance & Cigarettes,"comedy music romance down-and-dirty musical love story set world working class. nick ironworker build repair bridges. he's married kitty, dressmaker, strong gentle woman three daughters. carrying torrid affair redheaded woman named tula. nick basically good, hardworking man driven forward blinded urges. infidelity lover workingclass newyorkcity johnturturro jamesgandolfini susansarandon katewinslet"
2956,1590,Copying Beethoven,"drama fictionalised exploration beethoven's life final day working ninth symphony. 1824. beethoven racing finish new symphony. however, year since last success plagued deafness, loneliness personal trauma. copyist urgently needed help composer. fictional character introduced form young conservatory student aspiring composer named anna holtz. mercurial beethoven skeptical woman might become involved masterpiece slowly come trust anna's assistance end becomes quite fond her. time piece performed, presence life absolute necessity. deep understanding work even corrects mistake made, passionate personality open door private world. beethoven womandirector agnieszkaholland edharris dianekruger matthewgoode"
2957,62728,Brighton Rock,"drama thriller crime chart headlong fall pinkie, razor-wielding disadvantaged teenager religious death wish. waitress riot gangwar nightmare prayer revenge gang brighton violence record rowanjoffe andyserkis helenmirren johnhurt"
2958,11917,Saw V,"horror thriller crime detective hoffman seemingly last person alive carry jigsaw legacy. secret threatened, must go hunt eliminate loose ends. bloodsplatter serialkiller pigmask nazi jigsaw swastikatattoo davidhackl tobinbell costasmandylor scottpatterson"
2959,45138,Machine Gun McCain,"drama action thriller crime foreign serving 12 year behind bar armed robbery, tough guy hank mccain find pawn ruthless mob runt's rebellion high level don. mccain discovers he's betrayed abandoned new employer, retaliates high stake la vega casino heist erupts all-out war street los angeles, san francisco new york. blood, lust, wedding vow come mccain money...or machine gun. mobster giulianomontaldo johncassavetes brittekland peterfalk"
2960,80271,LOL,"drama comedy romance world connected youtube, itunes, facebook, lola friend navigate peer pressure high school romance friendship dodging sometimes overbearing confused parents. lola's mom, anne, ""accidentally"" read teenage daughter's racy journal, realizes wide communication gap grown. comingofage motherdaughterrelationship teenmovie teenager basedonfilm workingmom womandirector lisaazuelos mileycyrus demimoore douglasbooth"
2961,4657,Jindabyne,"crime drama mystery thriller stewart kane, irishman living australian town jindabyne, fishing trip isolated hill country three men discover body murdered girl river. rather return town immediately, continue fishing report gruesome find day later. story murder marriage - film thing haunt us. smalltown fishing malefriendship australia marriagecrisis marriage friendship murder australianaborigine aboriginal aborigine raylawrence lauralinney gabrielbyrne deborra-leefurness"
2962,14395,Kabhi Alvida Naa Kehna,"drama romance dev maya married different people. settled life domestic ritual, convinced happy respective relationships, still yearn something deeper meaningful, precisely find other. adultery extramaritalaffair karanjohar shahrukhkhan ranimukerji preityzinta"
2963,24137,An Ideal Husband,"drama comedy romance sir robert chiltern successful government minister, well-off loving wife. threatened mr cheveley appears london damning evidence past misdeed. sir robert turn help friend lord goring, apparently idle philanderer despair father. goring know lady old, and, him, take whole thing pretty seriously. oliverparker cateblanchett minniedriver ruperteverett"
2964,190847,The Last Days on Mars,"sciencefiction thriller horror last day first manned mission mars, crew member tantalus base belief made astounding discovery – fossilized evidence bacterial life. unwilling let relief crew claim glory, disobeys order pack go unauthorized expedition collect samples. routine excavation turn disaster porous ground collapse fall deep crevice near certain death. devastated colleague attempt recover body. however, another vanishes, start suspect life-form discovered without danger. mar sciencefiction zombie ruairirobinson lievschreiber romolagarai eliaskoteas"
2965,11056,Darkness,"horror teenage girl move remote countryside house family, discover gloomy new home horrifying past threatens destroy family. lossofchild solareclipse hauntedhouse family psychopathy jaumebalagueró annapaquin lenaolin iainglen"
